latitude,longitude,idnatureaf,idnaturere
45.816879762847826,4.8898559739393646,03,COM
45.82328616711603,4.918889044974921,03,COM
45.815426725227255,4.886049448946865,03,COM
45.81360008158098,4.882045511811324,03,COM
45.81939316456747,4.900786338868312,03,COM
45.81932321658303,4.900152656528487,03,COM
45.82349475700204,4.919276698910543,03,COM
45.81055010162869,4.875161857506516,03,COM
45.81105496532251,4.875849624582998,03,COM
45.80894467673832,4.833815361416369,03,COM
45.81158073998913,4.876974817914402,03,COM
45.809201093999896,4.873014970378717,03,COM
45.812317172557826,4.8799214927743195,03,COM
45.81438284975048,4.883681196857814,03,COM
45.809477252639596,4.873718977232403,03,COM
45.812416668411984,4.879943517345207,03,COM
45.8085483185088,4.871655320143259,03,COM
45.812419680638484,4.87990149226242,03,COM
45.81478543661223,4.884572309077999,03,COM
45.819334681202534,4.900150650831876,03,COM
45.82336445157132,4.905249070563864,03,COM
45.811581323826964,4.8774330707108575,03,COM
45.81905937118779,4.899918507005797,03,COM
45.80852587880173,4.871407041341863,03,COM
45.81576353039698,4.886843320396615,03,COM
45.775730380367975,4.893119243052851,03,COM
45.77505708548238,4.893524436329242,03,COM
45.77383352598314,4.893735104135038,03,COM
45.774524726095414,4.893858481153171,03,COM
45.775876491029415,4.892981139189494,03,COM
45.774369157023784,4.8936468855199236,03,COM
45.73634105704409,4.909492634089673,03,COM
45.736015345644454,4.909630457418794,03,COM
45.73566687046649,4.909778530475615,03,COM
45.77446664750893,4.8932255822698805,03,COM
45.7758131955688,4.893016377845017,03,COM
45.77381865907605,4.893942864471101,03,COM
45.736504241067124,4.90942356329986,03,COM
45.774089712725356,4.893975701625602,03,COM
45.77625095195756,4.892880064787713,03,COM
45.773805233565746,4.893999572440812,03,COM
45.7756267452876,4.893364075412132,03,COM
45.775038834664365,4.893593466266381,03,COM
45.77586468998843,4.893006405453114,03,COM
45.77445197883997,4.8939733663170255,03,COM
45.77539973528479,4.8933253632947045,03,COM
45.77451683657993,4.893864206056267,03,COM
45.77573663597609,4.893134215789111,03,COM
45.77620240053125,4.892865938683687,03,COM
45.77434305610038,4.894252984577391,03,COM
45.81232559046988,4.838682966970195,03,COM
45.77458159377211,4.893802159844287,03,COM
45.814493072835646,4.839110341548404,03,COM
45.809733957694775,4.837989144367695,03,COM
45.80974049714214,4.83799141639751,03,COM
45.81350113376654,4.839075214834504,03,COM
45.808958713435665,4.837449105147342,03,COM
45.81207240872441,4.838710437416918,03,COM
45.81568044679804,4.8394737802764345,03,COM
45.81197179131921,4.838611798216321,03,COM
45.81198627015106,4.838509096653974,03,COM
45.808151156606755,4.837183852144523,03,COM
45.776299443710755,4.892558825765493,03,COM
45.81521337725544,4.839179335952608,03,COM
45.77624996174991,4.892444662289383,03,COM
45.77616656998017,4.8926368523753,03,COM
45.77616960662971,4.892648823633269,03,COM
45.7755597992944,4.8904305208410435,03,COM
45.77614236517967,4.8925651671168815,03,COM
45.775452309303056,4.890013006204603,03,COM
45.82508381403791,4.76495244585183,03,COM
45.82538578848272,4.764941533271031,03,COM
45.73177623689187,4.889861441634465,03,COM
45.73204771130094,4.889936858033173,03,COM
45.75461535997533,4.835154472175842,03,COM
45.72867180991165,4.910685922313105,03,COM
45.81124854413948,4.838468781910726,03,COM
45.81032928288209,4.838084791087214,03,COM
45.81124259523174,4.838546730838733,03,COM
45.813046685713815,4.838933285470031,03,COM
45.8101782509989,4.838167045944069,03,COM
45.81237378650403,4.838794836969807,03,COM
45.81562070502236,4.8395424051454565,03,COM
45.80821124678627,4.837168322188671,03,COM
45.810185083829225,4.838169469690101,03,COM
45.81427516967126,4.839124188541463,03,COM
45.73927311410298,4.935626286153839,03,COM
45.73920887845657,4.9355143411175115,03,COM
45.72844867303224,4.912238412356115,03,COM
45.737134347962424,4.934466126115224,03,COM
45.73834674760765,4.935012752322112,03,COM
45.66539695671315,4.853421601754399,03,COM
45.66541946399753,4.8533991724688486,03,COM
45.73909817586378,4.93583600381123,03,COM
45.73536748749349,4.9329371864682185,03,COM
45.733671377723105,4.931599349065625,03,COM
45.73521729729191,4.933040397893052,03,COM
45.740079478831674,4.936515316542471,03,COM
45.76010575017789,4.83647727911772,03,COM
45.76014098413318,4.836767894001324,03,COM
45.7601296219017,4.836660739506413,03,COM
45.760083231241126,4.837125342704182,03,COM
45.735779038731245,4.9332909436724375,03,COM
45.73568299319528,4.933409263937706,03,COM
45.74001829946629,4.936142436710324,03,COM
45.73895945303677,4.935193926399309,03,COM
45.73864612824099,4.934894951942405,03,COM
45.758545579397776,4.833286783443972,03,COM
45.75975230893677,4.833350482017033,03,COM
45.75879152566874,4.833332108578349,03,COM
45.759443718257536,4.833258861634749,03,COM
45.759355802624434,4.83329739926546,03,COM
45.75857194365281,4.8331730286978125,03,COM
45.75898285260872,4.833360463658495,03,COM
45.75965850314602,4.833469715246677,03,COM
45.758831310576696,4.833213909674935,03,COM
45.75951162078252,4.833444726153907,03,COM
45.75872531222071,4.833312336123026,03,COM
